NORAD_CAT_ID,SATNAME,EPOCH,Orb,Inc,Ecc,MnM,ApA,PeA,AvA,LAN,AgP,MnA,SMa,T,Vel
89391,TBA - TO BE ASSIGNED,2020-11-07T17:50:34.596672,14986.0,97.3957,0.0207191,14.79120691,777.3468842733982,486.8552374596002,632.1010608664992,133.9902,139.2184,222.4748,7010.238060866499,5841.3083209313245,7540.540982237481
89395,TBA - TO BE ASSIGNED,2020-11-05T15:45:44.578080,30102.0,102.4039,0.0222078,12.01144425,1854.599433359378,1496.8816304532402,1675.7405319063091,2.099,57.6646,92.2028,8053.877531906309,7193.1399923035815,7035.036858512702
89400,TBA - TO BE ASSIGNED,2020-10-28T12:32:44.065536,25207.0,63.1677,0.2422898,8.16188952,6566.730798741745,1517.3301999707055,4042.0304993562254,35.6902,95.5212,292.4062,10420.167499356225,10585.784062414003,6184.883702924778
89403,TBA - TO BE ASSIGNED,2020-11-05T18:35:18.808800,23626.0,90.2809,0.0025822,12.96390921,1296.0287883373176,1256.4984019038775,1276.2635951205975,321.8242,111.8029,64.4142,7654.400595120597,6664.656362554075,7216.278640373508
89438,TBA - TO BE ASSIGNED,2020-11-07T17:08:42.979776,26863.0,86.3641,0.0011518,14.98230124,580.3703543277816,564.3591784587188,572.3647663932502,46.8662,275.5116,84.4801,6950.50176639325,5766.804352413347,7572.875358230563
89453,TBA - TO BE ASSIGNED,2020-11-07T12:31:49.477152,22822.0,97.2652,0.0151594,14.95297725,686.951938810349,475.94564904146773,581.4487939259084,146.0718,351.5369,8.3299,6959.585793925909,5778.113519165549,7567.931481340309
89460,TBA - TO BE ASSIGNED,2020-11-06T21:36:31.419360,18447.0,100.3008,0.0049811,13.34836017,1165.9691646174379,1091.1857737326227,1128.5774691750303,77.8239,41.6682,318.822,7506.71446917503,6472.705178736565,7286.918955131439
89483,TBA - TO BE ASSIGNED,2020-11-07T15:06:01.368864,22384.0,99.4664,0.0270495,14.64385582,869.9420396872365,488.1553507612998,679.0486952242682,251.3266,338.6879,20.3222,7057.185695224268,5900.085405238569,7515.4175617358005
89484,TBA - TO BE ASSIGNED,2020-11-07T11:02:08.916288,18955.0,85.2866,0.231937,8.82585432,5806.68447555148,1218.6074252234448,3512.6459503874626,228.3149,157.7515,214.3234,9890.782950387462,9789.420589484633,6348.243140879135
89490,TBA - TO BE ASSIGNED,2020-11-07T10:34:43.199328,21587.0,98.3556,0.0131235,14.13826992,941.1153028850895,751.495364946798,846.3053339159437,305.5182,261.5132,97.1151,7224.442333915943,6111.073030072683,7427.911547063761
89492,TBA - TO BE ASSIGNED,2020-11-06T06:05:18.591360,30748.0,82.5284,0.0030179,13.93555647,938.2103290528612,894.1831893490771,916.1967592009692,129.97,264.6369,95.1353,7294.333759200969,6199.967700321041,7392.240236848705
89493,TBA - TO BE ASSIGNED,2020-11-07T06:55:57.253440,20172.0,99.166,0.0093188,14.05846765,941.1966826924072,806.0413547181852,873.6190187052962,335.9522,210.0935,149.4858,7251.756018705296,6145.762265918071,7413.909763587921
89494,TBA - TO BE ASSIGNED,2020-11-07T19:05:04.321824,20165.0,99.1659,0.0093644,14.05830979,941.582157407709,805.764452567656,873.6733049876825,336.4741,208.7045,150.895,7251.810304987683,6145.831276350035,7413.882013665121
89496,TBA - TO BE ASSIGNED,2020-11-06T05:38:32.443872,20359.0,98.9032,0.0096136,14.77412423,704.9493406591855,570.0582123214508,637.5037764903182,311.4724,150.9854,209.6745,7015.640776490318,5848.0623727637285,7537.63695349609
TLE data from https://www.space-track.org on 11_11_2020_13_37_38,,,,,,,,,,,,,,,
